Date,Open,High,Low,Close,Adj Close,Volume
09/10/2015,152.460007,153.149994,151.270004,152.389999,122.034019,3531100
12/10/2015,152.399994,152.580002,150.850006,151.139999,121.033043,3227600
13/10/2015,150.779999,150.779999,149.179993,149.619995,119.815773,3915700
14/10/2015,149.600006,150.649994,149.020004,150.009995,120.128113,3353000
15/10/2015,150.910004,151.240005,148.580002,150.089996,120.192162,3476200
16/10/2015,150.449997,151.199997,149.259995,150.389999,120.432404,3483700
19/10/2015,149.850006,149.970001,148.380005,149.220001,119.495476,7954700
20/10/2015,142.490005,142.880005,140.270004,140.639999,112.624611,16025600
21/10/2015,140.25,142.660004,139.300003,140.919998,112.848816,6990600
22/10/2015,141.740005,145.070007,141.619995,144.089996,115.387383,5583200
23/10/2015,144.610001,145.490005,143.699997,144.679993,115.85984,5370400
26/10/2015,144.75,145,143.210007,143.660004,115.042992,3489400
27/10/2015,143.509995,143.830002,137.330002,137.860001,110.398384,15008500
28/10/2015,137.919998,141.229996,137.5,140.830002,112.776749,8511400
29/10/2015,140.360001,140.820007,139.020004,140.550003,112.552536,3710400
30/10/2015,140.440002,141.330002,139.899994,140.080002,112.176132,3984000
02/11/2015,140.5,140.520004,139.570007,140.369995,112.408371,3822200
03/11/2015,140.020004,142.800003,139.899994,141.880005,113.617569,4349400
04/11/2015,142.550003,142.649994,141.300003,141.630005,113.417412,3516900
05/11/2015,141.610001,142.380005,139.630005,139.889999,112.023979,5096900
06/11/2015,138.600006,139.550003,137.869995,138.25,111.749168,4744900
09/11/2015,137.919998,138.080002,134.880005,135.309998,109.372726,8075600
10/11/2015,135.360001,135.740005,134.119995,135.470001,109.502075,4520800
11/11/2015,136.089996,136.199997,134.5,135.020004,109.138329,3164800
12/11/2015,134.699997,134.699997,133.009995,133.039993,107.53788,4701400
13/11/2015,132.949997,133,131.649994,131.75,106.495148,4613800
16/11/2015,131.789993,134.089996,131.789993,133.710007,108.07946,4190800
17/11/2015,134.220001,134.820007,133.309998,133.820007,108.168381,2815100
18/11/2015,134.789993,135.910004,134.259995,135.820007,109.784981,4149200
19/11/2015,136.210007,137.740005,136.009995,136.740005,110.528618,4753600
20/11/2015,137.369995,138.919998,137.25,138.5,111.951256,5176400
23/11/2015,138.529999,138.869995,137.119995,138.460007,111.918938,5137900
24/11/2015,137.649994,139.339996,137.309998,138.600006,112.032089,3407700
25/11/2015,138.369995,138.429993,137.380005,138,111.547096,3238200
27/11/2015,138,138.809998,137.210007,138.460007,111.918938,1415800
30/11/2015,138.610001,139.899994,138.520004,139.419998,112.694885,4545600
01/12/2015,139.580002,141.399994,139.580002,141.279999,114.198364,4195100
02/12/2015,140.929993,141.210007,139.5,139.699997,112.921234,3725400
03/12/2015,140.100006,140.729996,138.190002,138.919998,112.290733,5909600
04/12/2015,138.089996,141.020004,137.990005,140.429993,113.511269,4571600
07/12/2015,140.160004,140.410004,138.809998,139.550003,112.799988,3279400
08/12/2015,138.279999,139.059998,137.529999,138.050003,111.58754,3905200
09/12/2015,137.380005,139.839996,136.229996,136.610001,110.423561,4615000
10/12/2015,137.029999,137.850006,135.720001,136.779999,110.560974,4222300
11/12/2015,135.229996,135.440002,133.910004,134.570007,108.774597,5333800
14/12/2015,135.309998,136.139999,134.020004,135.929993,109.873901,5143800
15/12/2015,137.399994,138.970001,137.279999,137.789993,111.377357,4238500
16/12/2015,139.119995,139.649994,137.789993,139.289993,112.589813,4345500
17/12/2015,139.350006,139.5,136.309998,136.75,110.536713,4089500
18/12/2015,136.410004,136.960007,134.270004,134.899994,109.041336,10026100
21/12/2015,135.830002,135.830002,134.020004,135.5,109.526337,5617500
22/12/2015,135.880005,138.190002,135.649994,137.929993,111.490517,4263800
23/12/2015,138.300003,139.309998,138.110001,138.539993,111.983574,5164900
24/12/2015,138.429993,138.880005,138.110001,138.25,111.749168,1495200
28/12/2015,137.740005,138.039993,136.539993,137.610001,111.231842,3143400
29/12/2015,138.25,140.059998,138.199997,139.779999,112.985893,3943700
30/12/2015,139.580002,140.440002,139.220001,139.339996,112.630249,2989400
31/12/2015,139.070007,139.100006,137.570007,137.619995,111.23996,3462100
04/01/2016,135.600006,135.970001,134.240005,135.949997,109.89006,5229400
05/01/2016,136.759995,136.889999,134.850006,135.850006,109.809242,3924800
06/01/2016,134.380005,135.580002,133.619995,135.169998,109.259583,4310900
07/01/2016,133.699997,135.020004,132.429993,132.860001,107.392403,7025800
08/01/2016,133.179993,133.820007,131.320007,131.630005,106.39817,4762700
11/01/2016,131.809998,133.820007,131.759995,133.229996,107.691475,4974400
12/01/2016,133.649994,133.779999,131.130005,132.899994,107.424698,5078700
13/01/2016,133.5,134.279999,131.100006,131.169998,106.026321,4700100
14/01/2016,131.929993,133.789993,131.220001,132.910004,107.432808,5709600
15/01/2016,130.009995,130.880005,128.869995,130.029999,105.104836,9008500
19/01/2016,130.110001,132.100006,128.059998,128.110001,103.552887,9979600
20/01/2016,118.459999,123.989998,118,121.860001,98.500938,16157800
21/01/2016,121.300003,125.099998,120.580002,122.910004,99.34967,8851600
22/01/2016,124.669998,124.739998,121.769997,122.5,99.018257,9238400
25/01/2016,122.099998,124.230003,121.639999,122.080002,98.678764,5446000
26/01/2016,122.25,123.610001,122.239998,122.589996,99.091003,4617800
27/01/2016,122.730003,123.370003,120.650002,120.959999,97.773445,5026400
28/01/2016,121.260002,122.830002,121.010002,122.220001,98.791931,3942500
29/01/2016,123.279999,124.790001,122.959999,124.790001,100.869293,8248100
01/02/2016,124.400002,125.290001,123.709999,124.830002,100.901634,3574900
02/02/2016,123.669998,124.139999,122.639999,122.940002,99.373932,3287300
03/02/2016,123.989998,125.449997,122.290001,124.720001,100.812721,6223500
04/02/2016,125.080002,128.5,125,127.650002,103.181068,5266500
05/02/2016,127.220001,128.639999,125.849998,128.570007,103.924736,7177700
08/02/2016,126,127.510002,124.129997,126.980003,103.687904,7364000
09/02/2016,126.120003,126.93,123.769997,124.07,101.311691,5957200
10/02/2016,125,125.290001,119.839996,120.190002,98.14341,6469100
11/02/2016,118.779999,119.660004,116.900002,117.849998,96.232635,7307600
12/02/2016,119.260002,121.050003,118.349998,121.040001,98.837494,4936500
16/02/2016,121.830002,123.089996,121.339996,122.739998,100.225647,4061400
17/02/2016,123.709999,126.57,123.25,126.099998,102.96933,4821000
18/02/2016,130,134,129.75,132.449997,108.154533,9951600
19/02/2016,132.360001,133.649994,130.839996,133.080002,108.668976,5125300
22/02/2016,133.080002,134.309998,132.410004,133.770004,109.232414,4457400
23/02/2016,133.139999,133.410004,132.009995,132.399994,108.113724,3439700
24/02/2016,131.550003,133.490005,129.679993,132.800003,108.440323,4122600
25/02/2016,133.289993,134.509995,130.880005,134.5,109.828522,4358300
26/02/2016,134.509995,134.919998,131.949997,132.029999,107.811577,4386200
29/02/2016,132,133.360001,130.899994,131.029999,106.995026,4428000
01/03/2016,132.240005,134.639999,132.029999,134.369995,109.722351,3788500
02/03/2016,133.699997,137.440002,133.220001,136.300003,111.298332,5217200
03/03/2016,137.220001,137.960007,136.070007,137.800003,112.523163,5156400
04/03/2016,137.539993,139.419998,137.020004,137.800003,112.523163,3968400
07/03/2016,137.279999,140.509995,136.869995,140.149994,114.442108,5171000
08/03/2016,139.710007,140.350006,137.419998,139.070007,113.560211,5579100
09/03/2016,139.309998,142.169998,139.229996,140.410004,114.654427,4406500
10/03/2016,141.240005,141.470001,138.089996,140.190002,114.474785,4020600
11/03/2016,141.729996,142.919998,140.509995,142.360001,116.246742,4421900
14/03/2016,142.009995,143.190002,141.039993,142.779999,116.589668,4048800
15/03/2016,141.740005,143.330002,141.539993,142.960007,116.736679,3707500
16/03/2016,142.619995,144.880005,142.110001,144.789993,118.23101,4221900
17/03/2016,144.779999,147.320007,144.449997,147.039993,120.068268,5821600
18/03/2016,147.399994,147.509995,145.509995,147.089996,120.109138,12089700
21/03/2016,147.300003,148.710007,146.720001,148.630005,121.366638,3721600
22/03/2016,148.059998,149.279999,147.839996,148.100006,120.93383,4081900
23/03/2016,148,148.029999,145.130005,145.399994,118.729103,4764200
24/03/2016,144.979996,148.220001,144.490005,147.949997,120.811356,5044500
28/03/2016,147.75,148.649994,147.229996,148.399994,121.178802,3265100
29/03/2016,147.589996,149.759995,147.5,149.330002,121.93821,3138500
30/03/2016,149.949997,150.410004,148.320007,148.410004,121.186981,3331200
31/03/2016,149.789993,153.100006,149.360001,151.449997,123.669365,6780600
01/04/2016,150.509995,152.960007,150.25,152.520004,124.543083,3925500
04/04/2016,152.339996,153.520004,151.910004,152.070007,124.175591,3931200
05/04/2016,151.429993,151.600006,149.649994,150,122.485283,3337000
06/04/2016,149.899994,150.149994,147.809998,150.020004,122.501656,4194600
07/04/2016,149.070007,149.600006,148,148.25,121.056335,3663000
08/04/2016,149.059998,149.990005,148.119995,149.350006,121.954552,3293800
11/04/2016,150.259995,151.949997,149.220001,149.25,121.872887,3846100
12/04/2016,149.610001,150.110001,148.580002,149.630005,122.183182,3595800
13/04/2016,150.75,151.229996,149.630005,151.229996,123.489716,3168400
14/04/2016,151.5,152.759995,150.380005,151.160004,123.432518,3176500
15/04/2016,151.039993,152.100006,150.960007,151.720001,123.889809,3657600
18/04/2016,151.720001,153.139999,151.490005,152.529999,124.551254,6581700
19/04/2016,146.470001,146.949997,142.610001,144,117.585922,13190200
20/04/2016,144.240005,147.199997,144,146.110001,119.308876,6754300
21/04/2016,146.580002,150.119995,146.460007,149.300003,121.913734,6017700
22/04/2016,149.440002,151,147.5,148.5,121.260475,5191900
25/04/2016,148.160004,148.899994,147.110001,148.809998,121.513618,2848900
26/04/2016,148.649994,149.789993,147.899994,149.080002,121.734085,2979800
27/04/2016,149.350006,150.779999,148.970001,150.470001,122.86911,3111200
28/04/2016,149.75,150.179993,146.729996,147.070007,120.092781,3791500
29/04/2016,146.490005,147.339996,144.190002,145.940002,119.170029,4225800
02/05/2016,146.559998,147,144.429993,145.270004,118.622948,3502400
03/05/2016,144.649994,144.899994,142.899994,144.130005,117.692062,3584300
04/05/2016,143.360001,145,143.309998,144.25,117.790054,2577100
05/05/2016,145.949997,147.300003,145.449997,146.470001,119.602852,6501200
06/05/2016,144.860001,147.970001,144.470001,147.289993,121.433105,4895800
09/05/2016,147.699997,148.199997,147.009995,147.339996,122.64003,4302400
10/05/2016,148.240005,150.039993,147.740005,149.970001,124.829163,3992700
11/05/2016,149.710007,151.089996,148.740005,148.949997,123.980095,3093000
12/05/2016,149.210007,149.389999,147.110001,148.839996,123.888603,3249200
13/05/2016,148.789993,149.860001,147.419998,147.720001,122.956322,2398000
16/05/2016,147.649994,149.990005,147.440002,149.460007,124.404655,3069100
17/05/2016,149.210007,149.5,147.289993,148,123.189392,3490600
18/05/2016,147.990005,148.520004,146.360001,147.339996,122.64003,2491100
19/05/2016,146.479996,146.929993,143.960007,144.929993,120.634033,3685600
20/05/2016,145.710007,147.509995,145.550003,147.25,122.565117,3671500
23/05/2016,147.610001,147.949997,146.660004,146.770004,122.165573,2103800
24/05/2016,146.880005,148.75,146.880005,148.309998,123.447433,2929300
25/05/2016,148.929993,152.089996,148.5,151.690002,126.260788,4355300
26/05/2016,151.550003,152.509995,151.050003,152.440002,126.885094,3062900
27/05/2016,152.350006,152.929993,152.149994,152.839996,127.218048,2457100
31/05/2016,152.559998,153.809998,152.270004,153.740005,127.96714,5836600
01/06/2016,153,153.270004,151.539993,152.509995,126.943344,2663400
02/06/2016,152.589996,153.5,152.119995,153.5,127.767365,2642600
03/06/2016,152.399994,153.039993,151.699997,152.889999,127.259651,2328300
06/06/2016,153.089996,153.949997,152.339996,152.729996,127.126442,2378700
07/06/2016,153.309998,153.929993,152.660004,153.330002,127.625893,4465000
08/06/2016,153.529999,154.089996,153.039993,154,128.183548,2935000
09/06/2016,152.919998,153.759995,152.729996,153.419998,127.700783,2021800
10/06/2016,152.789993,153.330002,151.860001,152.369995,126.826782,3120600
13/06/2016,151.630005,152.5,150.279999,151.279999,125.919525,3610400
14/06/2016,151.279999,151.789993,150.399994,151.059998,125.736412,2865800
15/06/2016,151.460007,151.789993,150.600006,150.679993,125.420113,2260400
16/06/2016,150.190002,151.289993,149,151.059998,125.736412,2449100
17/06/2016,150.960007,152.720001,150.600006,151.990005,126.510498,4663900
20/06/2016,152.600006,154.669998,152.520004,153.610001,127.858932,3572100
21/06/2016,154.160004,154.570007,153.690002,154.050003,128.225159,2760300
22/06/2016,153.75,154.710007,152.270004,152.919998,127.284615,2833700
23/06/2016,153.449997,155.479996,152.600006,155.350006,129.307236,3969400
24/06/2016,149.970001,150.610001,146.179993,146.589996,122.015755,9082800
27/06/2016,146.179993,146.600006,142.5,143.5,119.443764,5017900
28/06/2016,144.779999,145.729996,144.220001,145.699997,121.274971,3997700
29/06/2016,146.5,148.479996,146.449997,148.460007,123.572258,3367700
30/06/2016,148.860001,151.910004,148.669998,151.779999,126.335716,3967100
01/07/2016,151.779999,152.970001,151.399994,152.350006,126.810143,2658300
05/07/2016,151.190002,152,150.759995,151.679993,126.252464,2465200
06/07/2016,151.850006,152.410004,149.919998,152.369995,126.826782,2569400
07/07/2016,152.75,153.690002,151.889999,152.600006,127.018257,2138400
08/07/2016,154,154.600006,153.080002,154.460007,128.566437,3040600
11/07/2016,154.600006,156.039993,154.5,155.330002,129.290619,2833700
12/07/2016,156,157.119995,155.520004,157.039993,130.713913,3843800
13/07/2016,157.75,158.339996,157.059998,158.020004,131.529648,2746400
14/07/2016,158.809998,161.399994,158.580002,160.279999,133.410782,4637600
15/07/2016,159.899994,159.979996,158.5,159.779999,132.994598,4476800
18/07/2016,159.300003,160.75,158.729996,159.860001,133.061172,6729700
19/07/2016,161.779999,162.139999,157.889999,159.580002,132.828125,7120000
20/07/2016,159.970001,161.710007,159.600006,161.360001,134.309738,4376300
21/07/2016,160.75,161.850006,159.889999,160.449997,133.552292,3518900
22/07/2016,160.779999,162.169998,160.479996,162.070007,134.900696,2520100
25/07/2016,162,162.880005,161.75,162.649994,135.383469,2804600
26/07/2016,162.649994,163.600006,161.369995,162.119995,134.942322,2894600
27/07/2016,162.119995,162.570007,161.179993,161.830002,134.700928,2162700
28/07/2016,161.380005,161.809998,160.710007,161.369995,134.318024,2340400
29/07/2016,161.360001,161.669998,160.029999,160.619995,133.693787,3547500
01/08/2016,160.649994,161.649994,159.839996,161.449997,134.384644,2823600
02/08/2016,161.270004,161.449997,160.360001,160.580002,133.660477,3080900
03/08/2016,160.130005,160.860001,159.800003,160.669998,133.735413,2861700
04/08/2016,160.860001,161.699997,160.119995,161.550003,134.46785,2489100
05/08/2016,162,163.509995,161.570007,163.5,136.090988,3812400
08/08/2016,162.729996,163.270004,161.580002,162.039993,136.040619,3039300
09/08/2016,162.220001,162.770004,161.649994,161.770004,135.81395,2737500
10/08/2016,162.190002,162.660004,161.960007,162.080002,136.074188,2466700
11/08/2016,162.25,164.949997,162.179993,163.529999,137.291565,8768600
12/08/2016,163.190002,163.460007,161.520004,161.949997,135.965042,2543100
15/08/2016,162.399994,162.970001,161.779999,161.880005,135.906296,2970400
16/08/2016,161.110001,161.929993,160.690002,160.699997,134.915604,2210200
17/08/2016,160.970001,161.160004,159.839996,160.440002,134.697327,3225900
18/08/2016,160.889999,162,160.440002,161.360001,135.469727,3652000
19/08/2016,160.839996,160.910004,159.520004,160.039993,134.361511,2815200
22/08/2016,160,160.570007,159.130005,160,134.327911,2039300
23/08/2016,160.330002,161.339996,160.229996,160.259995,134.546188,2838100
24/08/2016,159.889999,160.179993,158.320007,159.050003,133.53035,3645800
25/08/2016,159,159.539993,158.419998,158.630005,133.177765,2575000
26/08/2016,158.880005,160.440002,157.850006,158.320007,132.917496,2498900
29/08/2016,158.830002,160.210007,158.5,159.720001,134.092834,2475900
30/08/2016,159.759995,160.149994,158.809998,159.399994,133.824203,1813300
31/08/2016,159.660004,159.660004,158.259995,158.880005,133.38765,2323600
01/09/2016,158.320007,159.619995,158.100006,159.539993,133.941742,2358400
02/09/2016,159.880005,160.570007,159.149994,159.550003,133.950119,2315400
06/09/2016,159.880005,160.860001,159.110001,160.350006,134.62178,2994100
07/09/2016,160.190002,161.759995,160,161.639999,135.704773,2867300
08/09/2016,160.550003,161.210007,158.759995,159,133.488403,3963200
09/09/2016,158.029999,158.399994,155.649994,155.690002,130.709473,5186000
12/09/2016,155.259995,158.529999,154.839996,158.289993,132.892303,4367500
13/09/2016,157.630005,157.929993,155.5,155.809998,130.810181,3636700
14/09/2016,155.699997,155.869995,153.389999,154.050003,129.332581,3860600
15/09/2016,154.300003,156.330002,153.210007,155.660004,130.684296,3645600
16/09/2016,155.039993,155.399994,153.470001,153.839996,129.156296,6463600
19/09/2016,154.869995,156.190002,154.550003,154.869995,130.021027,2450100
20/09/2016,155.869995,156.570007,154.449997,154.449997,129.668427,2159100
21/09/2016,154.910004,155.679993,153.869995,155.529999,130.57515,2473900
22/09/2016,156.149994,157.220001,155.690002,156.110001,131.062088,2691100
23/09/2016,155.619995,156.039993,154.710007,154.979996,130.113419,2702200
26/09/2016,154.460007,154.460007,153.460007,153.979996,129.273834,2533300
27/09/2016,154.320007,156.770004,153.809998,156.770004,131.616211,2987200
28/09/2016,156.990005,158.630005,156.229996,158.289993,132.892303,3310000
29/09/2016,158.630005,165,157.460007,158.110001,132.741211,3374800
30/09/2016,158.899994,159.839996,158.059998,158.850006,133.362457,3596900
03/10/2016,158.059998,158.369995,157.020004,157.610001,132.321411,2227800
04/10/2016,157.669998,158.529999,155.820007,156.460007,131.355957,2884100
05/10/2016,157.070007,157.830002,156.720001,157.080002,131.87645,1684500
06/10/2016,156.839996,157.429993,155.889999,156.880005,131.708542,1950100
07/10/2016,157.139999,157.699997,154.860001,155.669998,130.692688,2671900
10/10/2016,156.710007,158.490005,156.660004,157.020004,131.82605,2481300
11/10/2016,156.729996,156.949997,153.889999,154.789993,129.953857,2901300
12/10/2016,154.970001,154.970001,153.080002,154.289993,129.534088,2964000
13/10/2016,153.699997,154.220001,152.270004,153.720001,129.055557,2909900
14/10/2016,154.470001,155.529999,154.089996,154.449997,129.668427,4358200
17/10/2016,154.449997,155.889999,154.339996,154.770004,129.937103,5890400
18/10/2016,150.020004,151,147.789993,150.720001,126.536896,12770600
19/10/2016,151.270004,152.449997,150.830002,151.259995,126.990273,4632900
20/10/2016,151.279999,152.899994,151.020004,151.520004,127.208542,4023100
21/10/2016,150.580002,151.149994,149.559998,149.630005,125.621788,4414200
24/10/2016,150.399994,151.520004,150.399994,150.570007,126.41095,2666700
25/10/2016,150.570007,151.160004,149.830002,150.880005,126.671242,2647500
26/10/2016,150.710007,152.940002,150.259995,151.809998,127.452034,2811700
27/10/2016,152.820007,154.059998,152.020004,153.350006,128.744965,4229300
28/10/2016,154.050003,154.440002,152.179993,152.610001,128.123657,3654500
31/10/2016,152.759995,154.330002,152.759995,153.690002,129.03035,3553200
01/11/2016,153.5,153.910004,151.740005,152.789993,128.274765,3191900
02/11/2016,152.479996,153.350006,151.669998,151.949997,127.569542,3074400
03/11/2016,152.509995,153.740005,151.800003,152.369995,127.92215,2878800
04/11/2016,152.399994,153.639999,151.869995,152.429993,127.972549,2470400
07/11/2016,153.990005,156.110001,153.839996,155.720001,130.73468,3804900
08/11/2016,154.559998,155.929993,153.059998,155.169998,131.454758,3921900
09/11/2016,152.960007,155.559998,151,154.809998,131.149765,5403700
10/11/2016,157.660004,161.160004,157.589996,160.220001,135.732925,7715800
11/11/2016,159.970001,161.339996,159.330002,161.270004,136.622482,4446600
14/11/2016,161.25,161.860001,157.580002,158.210007,134.030121,5196500
15/11/2016,158.419998,159.149994,157.550003,158.669998,134.419846,3477000
16/11/2016,158.460007,159.550003,158.029999,159.289993,134.945053,2252800
17/11/2016,159.220001,159.929993,158.850006,159.800003,135.377121,2261200
18/11/2016,159.800003,160.720001,159.210007,160.389999,135.876968,2981600
21/11/2016,160.690002,163,160.369995,162.770004,137.893204,4637100
22/11/2016,163,163,161.949997,162.669998,137.808502,2770800
23/11/2016,161.940002,162.380005,161.360001,161.979996,137.223953,2252700
25/11/2016,161.830002,163.190002,161.830002,163.139999,138.20665,1605300
28/11/2016,163.199997,164.660004,162.699997,164.520004,139.375748,4449400
29/11/2016,164,164.410004,163.029999,163.529999,138.537064,3148200
30/11/2016,163.350006,163.800003,162.210007,162.220001,137.427261,4397800
01/12/2016,161.949997,162.199997,158.300003,159.820007,135.394073,4635700
02/12/2016,159,160.289993,158.410004,160.020004,135.563522,2740900
05/12/2016,160.850006,161.149994,159.589996,159.839996,135.411011,3447100
06/12/2016,160.130005,160.789993,158.929993,160.350006,135.843048,2859000
07/12/2016,160.600006,165.179993,160.389999,164.789993,139.604492,4435100
08/12/2016,164.869995,166,164.220001,165.360001,140.087357,3266400
09/12/2016,165.179993,166.720001,164.600006,166.520004,141.070084,3146900
12/12/2016,166.720001,166.789993,165.070007,165.5,140.205994,3392300
13/12/2016,165.679993,169.949997,165.679993,168.289993,142.569565,5932300
14/12/2016,168.369995,169.889999,167.449997,168.509995,142.755936,4124200
15/12/2016,168.009995,169.850006,167.779999,168.020004,142.34082,3388600
16/12/2016,168.970001,169.110001,166.059998,166.729996,141.248016,7120600
19/12/2016,166.830002,167.259995,166,166.679993,141.205597,2955900
20/12/2016,167.490005,168.25,166.449997,167.600006,141.985031,2174600
21/12/2016,166.25,167.940002,165.25,167.330002,141.756271,3575700
22/12/2016,167.360001,168.229996,166.580002,167.059998,141.527527,2802600
23/12/2016,167,167.490005,166.449997,166.710007,141.231049,1701200
27/12/2016,166.979996,167.979996,166.850006,167.139999,141.595306,1397500
28/12/2016,167.289993,167.740005,166,166.190002,140.790512,1757500
29/12/2016,166.020004,166.990005,166,166.600006,141.137833,1663500
30/12/2016,166.440002,166.699997,165.5,165.990005,140.621094,2952800
03/01/2017,167,167.869995,166.009995,167.190002,141.637695,2934300
04/01/2017,167.770004,169.869995,167.360001,169.259995,143.391296,3381400
05/01/2017,169.25,169.389999,167.259995,168.699997,142.916901,2682300
06/01/2017,168.690002,169.919998,167.520004,169.529999,143.620056,2945500
09/01/2017,169.470001,169.800003,167.619995,167.649994,142.027374,3189900
10/01/2017,167.979996,168.089996,165.339996,165.520004,140.222916,4118700
11/01/2017,166.050003,167.759995,165.600006,167.75,142.112076,3599500
12/01/2017,167.770004,168.009995,165.559998,167.949997,142.28154,2927500
13/01/2017,167.970001,168.479996,166.880005,167.339996,141.764709,2875400
17/01/2017,166.690002,168.179993,166.119995,167.889999,142.230682,3315700
18/01/2017,167.449997,168.589996,166.690002,166.800003,141.307281,4007800
19/01/2017,166.960007,167.449997,165.800003,166.809998,141.315765,6963400
20/01/2017,167.809998,170.639999,166,170.550003,144.484146,12690000
23/01/2017,170.080002,171.25,170.009995,171.029999,144.890808,5478200
24/01/2017,171.360001,176,171.160004,175.899994,149.016495,6952400
25/01/2017,176.259995,179.25,176.130005,178.289993,151.041199,5922500
26/01/2017,178.059998,178.880005,177.509995,178.660004,151.354675,3063900
27/01/2017,178.470001,179.199997,177.300003,177.300003,150.20253,3482300
30/01/2017,176.979996,177.070007,174.580002,175.800003,148.931778,4094800
31/01/2017,175.050003,175.580002,173.610001,174.520004,147.847412,4139000
01/02/2017,175,175.699997,172.889999,174.289993,147.652542,2795700
02/02/2017,174.229996,174.970001,173.550003,174.580002,147.898239,2620500
03/02/2017,175,176.339996,174.889999,175.820007,148.9487,3309300
06/02/2017,175.309998,175.979996,174.380005,175.860001,148.98262,2650800
07/02/2017,176,178.619995,175.899994,178.460007,151.185242,3873500
08/02/2017,177.5,177.5,175.880005,176.169998,150.425308,2913100
09/02/2017,176.169998,177.800003,175.910004,177.210007,151.313324,3090700
10/02/2017,177.369995,178.869995,176.759995,178.679993,152.568481,2930700
13/02/2017,179.240005,179.899994,178.839996,179.360001,153.149109,3093400
14/02/2017,178.570007,180.130005,178.350006,180.130005,153.806625,2776500
15/02/2017,180.199997,181.919998,179.809998,181.679993,155.130066,2914300
16/02/2017,181.449997,182.789993,180.869995,181.429993,154.916595,3251500
17/02/2017,181.25,181.570007,180,180.669998,154.267685,3552500
21/02/2017,180.600006,180.789993,179.119995,180.259995,153.917618,4480300
22/02/2017,180.089996,181.339996,180.089996,181.149994,154.677536,3020500
23/02/2017,182,182.5,180.919998,181.649994,155.104477,2282500
24/02/2017,180.210007,181.490005,179.889999,181.350006,154.848312,3300100
27/02/2017,181.190002,181.25,179.279999,179.399994,153.183289,3691300
28/02/2017,179.380005,180.630005,179.350006,179.820007,153.541916,3273400
01/03/2017,180.479996,182.550003,180.029999,181.949997,155.360657,3005600
02/03/2017,181.880005,181.880005,180.429993,180.529999,154.148148,2918200
03/03/2017,180.529999,181.320007,179.759995,180.050003,153.738312,1822000
06/03/2017,179.720001,180.990005,179.570007,180.470001,154.096924,3204400
07/03/2017,180.710007,181.289993,180.199997,180.380005,154.020081,2980500
08/03/2017,180.75,180.949997,179.300003,179.449997,153.225952,3557400
09/03/2017,179.149994,179.25,175.880005,177.179993,151.287689,5444100
10/03/2017,178.210007,179.490005,177.419998,177.830002,151.842728,3100300
13/03/2017,177.850006,178.059998,176.419998,176.460007,150.672913,3482200
14/03/2017,176.179993,176.820007,175.210007,175.720001,150.041077,3147500
15/03/2017,175.710007,176.279999,174.75,175.809998,150.117935,3815500
16/03/2017,178.460007,179,176.820007,177.240005,151.338928,4311800
17/03/2017,176.289993,176.789993,175.649994,175.649994,149.981293,5921000
20/03/2017,175.649994,176.179993,175.139999,175.699997,150.024002,2476100
21/03/2017,176.009995,176.229996,173.839996,173.880005,148.469955,3927700
22/03/2017,174.039993,175.059998,172.800003,174.779999,149.238434,3450500
23/03/2017,174.429993,175.669998,173.559998,174.820007,149.272583,3740000
24/03/2017,175.119995,175.5,173.389999,173.830002,148.427261,3221700
27/03/2017,172.690002,174.160004,172.089996,173.770004,148.376022,3259000
28/03/2017,173.940002,175,173,174.509995,149.007889,3523900
29/03/2017,174.300003,174.490005,173.460007,173.940002,148.52121,3085600
30/03/2017,173.860001,174.589996,173.690002,173.860001,148.452881,3168300
31/03/2017,173.979996,174.949997,173.690002,174.139999,148.691956,2913700
03/04/2017,173.820007,174.869995,173.380005,174.5,148.999359,4286500
04/04/2017,173.520004,174.960007,173.259995,174.520004,149.016434,3108900
05/04/2017,174.699997,176.330002,172.809998,172.880005,147.616074,6238900
06/04/2017,173.470001,173.470001,172.25,172.449997,147.248932,3435400
07/04/2017,172.080002,172.929993,171.279999,172.139999,146.984238,3588300
10/04/2017,172.529999,172.559998,171,171.199997,146.18158,3789900
11/04/2017,170.649994,171.229996,168.979996,170.580002,145.652191,4891900
12/04/2017,171.039993,171.199997,170.020004,170.660004,145.720505,3276900
13/04/2017,169.919998,171.360001,169.529999,169.529999,144.755646,3205500
17/04/2017,169.75,171.300003,169.619995,171.100006,146.096222,3720200
18/04/2017,170.789993,171.690002,169.830002,170.050003,145.199677,6345500
19/04/2017,161.759995,162.639999,159.600006,161.690002,138.061325,19284300
20/04/2017,161.320007,162.399994,160.5,162.300003,138.582199,6486800
21/04/2017,162.050003,162.110001,160.380005,160.380005,136.94278,5607800
24/04/2017,161.289993,161.570007,160.419998,160.75,137.258713,5320600
25/04/2017,161.779999,162.039993,160.380005,160.389999,136.95134,4860400
26/04/2017,160.529999,161.100006,159.889999,160.059998,136.669525,4327800
27/04/2017,160.289993,160.479996,159.630005,160.320007,136.891556,4122600
28/04/2017,160.5,160.589996,159.699997,160.289993,136.865936,4154100
01/05/2017,160.050003,160.419998,158.699997,158.839996,135.627823,4935300
02/05/2017,159.440002,159.490005,158.639999,159.100006,135.849838,3208200
03/05/2017,158.740005,159.449997,158.520004,158.630005,135.448532,3993300
04/05/2017,158.889999,159.139999,158.360001,159.050003,135.807144,4280600
